"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.830885100E0,-2.094926536E-1,9.813833237E0,-3.639186621E-1
3.840883100E0,-2.047042400E-1,9.799467087E0,-3.591302633E-1
3.850860100E0,-2.238578647E-1,9.805453300E0,-3.579331636E-1
3.861000100E0,-2.130839527E-1,9.801861763E0,-3.591302633E-1
3.870917100E0,-2.106897533E-1,9.807847023E0,-3.603273630E-1
3.881412100E0,-2.130839527E-1,9.813833237E0,-3.555389643E-1
3.890870100E0,-2.154781520E-1,9.804255486E0,-3.591302633E-1
3.900975100E0,-2.202665508E-1,9.803058624E0,-3.579331636E-1
3.911157100E0,-2.298433632E-1,9.809044838E0,-3.579331636E-1
3.920887100E0,-2.238578647E-1,9.798270226E0,-3.627215624E-1
3.931003100E0,-2.274491638E-1,9.804255486E0,-3.734954596E-1
3.940911100E0,-2.154781520E-1,9.804255486E0,-3.531447649E-1
3.951027100E0,-2.238578647E-1,9.811438560E0,-3.627215624E-1
3.960853100E0,-2.262520641E-1,9.803058624E0,-3.603273630E-1
3.970841100E0,-2.214636505E-1,9.809044838E0,-3.639186621E-1
3.980986100E0,-2.154781520E-1,9.805453300E0,-3.471592367E-1
3.991153100E0,-2.226607651E-1,9.811438560E0,-3.615244627E-1
4.001395100E0,-2.106897533E-1,9.803058624E0,-3.591302633E-1
4.011079100E0,-2.226607651E-1,9.795876503E0,-3.663128614E-1
4.021007100E0,-2.190694511E-1,9.812635422E0,-3.519476354E-1
4.030898100E0,-2.178723514E-1,9.801861763E0,-3.591302633E-1
4.040858100E0,-2.202665508E-1,9.801861763E0,-3.615244627E-1
4.050979100E0,-2.166752517E-1,9.800664902E0,-3.579331636E-1
4.060869100E0,-2.214636505E-1,9.803058624E0,-3.591302633E-1
4.070867100E0,-2.106897533E-1,9.812635422E0,-3.543418646E-1
4.081165100E0,-2.178723514E-1,9.800664902E0,-3.579331636E-1
4.090854100E0,-2.226607651E-1,9.798270226E0,-3.507505357E-1
4.102004100E0,-2.178723514E-1,9.813833237E0,-3.603273630E-1
4.110947100E0,-2.310404629E-1,9.812635422E0,-3.543418646E-1
4.121205100E0,-2.286462635E-1,9.815030098E0,-3.663128614E-1
4.130899100E0,-2.334346622E-1,9.811438560E0,-3.603273630E-1
4.140987100E0,-2.190694511E-1,9.812635422E0,-3.615244627E-1
4.150873100E0,-2.214636505E-1,9.804255486E0,-3.639186621E-1
4.160858100E0,-2.298433632E-1,9.809044838E0,-3.615244627E-1
4.170853100E0,-2.178723514E-1,9.807847023E0,-3.615244627E-1
4.180894100E0,-2.238578647E-1,9.812635422E0,-3.591302633E-1
4.191010100E0,-2.214636505E-1,9.805453300E0,-3.627215624E-1
4.201122100E0,-2.094926536E-1,9.804255486E0,-3.579331636E-1
4.210948100E0,-2.238578647E-1,9.806650162E0,-3.651157618E-1
4.221102100E0,-2.214636505E-1,9.798270226E0,-3.603273630E-1
4.230952100E0,-2.154781520E-1,9.807847023E0,-3.663128614E-1
4.241380100E0,-2.226607651E-1,9.803058624E0,-3.663128614E-1
4.250893100E0,-2.226607651E-1,9.805453300E0,-3.579331636E-1
4.260950100E0,-2.274491638E-1,9.800664902E0,-3.615244627E-1
4.270867100E0,-2.250549644E-1,9.794678688E0,-3.615244627E-1
4.280886100E0,-2.178723514E-1,9.810241699E0,-3.579331636E-1
4.290892100E0,-2.047042400E-1,9.810241699E0,-3.627215624E-1
4.300940100E0,-2.190694511E-1,9.801861763E0,-3.734954596E-1
4.310890100E0,-2.130839527E-1,9.803058624E0,-3.591302633E-1
4.320999100E0,-2.274491638E-1,9.811438560E0,-3.639186621E-1
4.330896100E0,-2.178723514E-1,9.809044838E0,-3.603273630E-1
4.341079100E0,-2.262520641E-1,9.809044838E0,-3.603273630E-1
4.351052100E0,-2.166752517E-1,9.803058624E0,-3.579331636E-1
4.360978100E0,-2.166752517E-1,9.803058624E0,-3.675099611E-1
4.370896100E0,-2.130839527E-1,9.801861763E0,-3.663128614E-1
4.383450100E0,-2.190694511E-1,9.800664902E0,-3.603273630E-1
4.401112100E0,-2.142810524E-1,9.801861763E0,-3.675099611E-1
4.410862100E0,-2.214636505E-1,9.804255486E0,-3.651157618E-1
4.420891100E0,-2.178723514E-1,9.809044838E0,-3.639186621E-1
4.430911100E0,-2.202665508E-1,9.803058624E0,-3.567360640E-1
4.440971100E0,-2.238578647E-1,9.806650162E0,-3.603273630E-1
4.450886100E0,-2.250549644E-1,9.806650162E0,-3.507505357E-1
4.460998100E0,-2.190694511E-1,9.805453300E0,-3.603273630E-1
4.470921100E0,-2.166752517E-1,9.810241699E0,-3.687070608E-1
4.481154100E0,-2.286462635E-1,9.804255486E0,-3.627215624E-1
4.490880100E0,-2.238578647E-1,9.813833237E0,-3.579331636E-1
4.501187100E0,-2.202665508E-1,9.799467087E0,-3.603273630E-1
4.510836100E0,-2.190694511E-1,9.805453300E0,-3.615244627E-1
4.520916100E0,-2.190694511E-1,9.801861763E0,-3.603273630E-1
4.531276100E0,-2.166752517E-1,9.812635422E0,-3.531447649E-1
4.541195100E0,-2.214636505E-1,9.807847023E0,-3.615244627E-1
4.551358100E0,-2.190694511E-1,9.809044838E0,-3.627215624E-1
4.560892100E0,-2.166752517E-1,9.809044838E0,-3.663128614E-1
4.570934100E0,-2.190694511E-1,9.806650162E0,-3.651157618E-1
4.580893100E0,-2.130839527E-1,9.804255486E0,-3.627215624E-1
4.590882100E0,-2.214636505E-1,9.801861763E0,-3.675099611E-1
4.601007100E0,-2.202665508E-1,9.798270226E0,-3.555389643E-1
4.610823100E0,-2.142810524E-1,9.818621635E0,-3.603273630E-1
4.621098100E0,-2.250549644E-1,9.793481827E0,-3.627215624E-1
4.630912100E0,-2.262520641E-1,9.811438560E0,-3.627215624E-1
4.640899100E0,-2.238578647E-1,9.810241699E0,-3.603273630E-1
4.650945100E0,-2.214636505E-1,9.805453300E0,-3.663128614E-1
4.660883100E0,-2.226607651E-1,9.803058624E0,-3.639186621E-1
4.670950100E0,-2.190694511E-1,9.810241699E0,-3.639186621E-1
4.680923100E0,-2.178723514E-1,9.800664902E0,-3.579331636E-1
4.690874100E0,-2.250549644E-1,9.807847023E0,-3.591302633E-1
4.700942100E0,-2.178723514E-1,9.805453300E0,-3.579331636E-1
4.710879100E0,-2.226607651E-1,9.799467087E0,-3.567360640E-1
4.721039100E0,-2.190694511E-1,9.805453300E0,-3.675099611E-1
4.730922100E0,-2.214636505E-1,9.805453300E0,-3.651157618E-1
4.740919100E0,-2.202665508E-1,9.804255486E0,-3.519476354E-1
4.751835100E0,-2.262520641E-1,9.810241699E0,-3.591302633E-1
4.761000100E0,-2.190694511E-1,9.803058624E0,-3.687070608E-1
4.770858100E0,-2.250549644E-1,9.803058624E0,-3.663128614E-1
4.780918100E0,-2.274491638E-1,9.806650162E0,-3.579331636E-1
4.790926100E0,-2.190694511E-1,9.799467087E0,-3.651157618E-1
4.806126100E0,-2.190694511E-1,9.801861763E0,-3.603273630E-1
4.820892100E0,-2.190694511E-1,9.804255486E0,-3.603273630E-1
4.832129100E0,-2.178723514E-1,9.803058624E0,-3.615244627E-1
4.840931100E0,-2.202665508E-1,9.799467087E0,-3.591302633E-1
4.851060100E0,-2.298433632E-1,9.819818497E0,-3.543418646E-1
4.860974100E0,-2.094926536E-1,9.806650162E0,-3.579331636E-1
4.870878100E0,-2.190694511E-1,9.801861763E0,-3.627215624E-1
4.883487100E0,-2.178723514E-1,9.807847023E0,-3.603273630E-1
4.900918100E0,-2.118868530E-1,9.801861763E0,-3.639186621E-1
4.910936100E0,-2.214636505E-1,9.800664902E0,-3.675099611E-1
4.920880100E0,-2.142810524E-1,9.801861763E0,-3.591302633E-1
4.931072100E0,-2.262520641E-1,9.807847023E0,-3.615244627E-1
4.940964100E0,-2.202665508E-1,9.809044838E0,-3.663128614E-1
4.950855100E0,-2.334346622E-1,9.797073364E0,-3.675099611E-1
4.960885100E0,-2.262520641E-1,9.809044838E0,-3.627215624E-1
4.970874100E0,-2.214636505E-1,9.803058624E0,-3.699041605E-1
4.981179100E0,-2.262520641E-1,9.800664902E0,-3.675099611E-1
4.990838100E0,-2.190694511E-1,9.803058624E0,-3.663128614E-1
5.000919100E0,-2.190694511E-1,9.791088104E0,-3.675099611E-1
5.010875100E0,-2.202665508E-1,9.805453300E0,-3.651157618E-1
5.021040100E0,-2.226607651E-1,9.806650162E0,-3.579331636E-1
5.031009100E0,-2.166752517E-1,9.807847023E0,-3.615244627E-1
5.040902100E0,-2.202665508E-1,9.803058624E0,-3.711012602E-1
5.051006100E0,-2.166752517E-1,9.805453300E0,-3.567360640E-1
5.061110100E0,-2.130839527E-1,9.806650162E0,-3.651157618E-1
5.070876100E0,-2.190694511E-1,9.799467087E0,-3.663128614E-1
5.080990100E0,-2.106897533E-1,9.803058624E0,-3.603273630E-1
5.090914100E0,-2.202665508E-1,9.801861763E0,-3.591302633E-1
5.100901100E0,-2.166752517E-1,9.803058624E0,-3.651157618E-1
5.110945100E0,-2.142810524E-1,9.800664902E0,-3.603273630E-1
5.120886100E0,-2.202665508E-1,9.803058624E0,-3.591302633E-1
5.130861100E0,-2.202665508E-1,9.805453300E0,-3.615244627E-1
5.140902100E0,-2.154781520E-1,9.801861763E0,-3.675099611E-1
5.150980100E0,-2.178723514E-1,9.805453300E0,-3.615244627E-1
5.160959100E0,-2.178723514E-1,9.806650162E0,-3.651157618E-1
5.171205100E0,-2.262520641E-1,9.806650162E0,-3.639186621E-1
5.180873100E0,-2.238578647E-1,9.806650162E0,-3.531447649E-1
5.190898100E0,-2.130839527E-1,9.803058624E0,-3.651157618E-1
5.201210100E0,-2.178723514E-1,9.805453300E0,-3.579331636E-1
5.210915100E0,-2.178723514E-1,9.804255486E0,-3.495534360E-1
5.220920100E0,-2.226607651E-1,9.804255486E0,-3.663128614E-1
5.230893100E0,-2.190694511E-1,9.800664902E0,-3.579331636E-1
5.240944100E0,-2.250549644E-1,9.803058624E0,-3.687070608E-1
5.250945100E0,-2.214636505E-1,9.806650162E0,-3.770867586E-1
5.261070100E0,-2.226607651E-1,9.805453300E0,-3.615244627E-1
5.271023100E0,-2.154781520E-1,9.797073364E0,-3.627215624E-1
5.281028100E0,-2.274491638E-1,9.816226959E0,-3.711012602E-1
5.290920100E0,-2.166752517E-1,9.804255486E0,-3.663128614E-1
5.301028100E0,-2.262520641E-1,9.801861763E0,-3.627215624E-1
5.310911100E0,-2.190694511E-1,9.807847023E0,-3.687070608E-1
5.320881100E0,-2.130839527E-1,9.810241699E0,-3.615244627E-1
5.331117100E0,-2.226607651E-1,9.805453300E0,-3.699041605E-1
5.341126100E0,-2.190694511E-1,9.800664902E0,-3.567360640E-1
5.350872100E0,-2.214636505E-1,9.801861763E0,-3.627215624E-1
5.361032100E0,-2.130839527E-1,9.807847023E0,-3.627215624E-1
5.370951100E0,-2.226607651E-1,9.803058624E0,-3.687070608E-1
5.380961100E0,-2.166752517E-1,9.804255486E0,-3.722983599E-1
5.390886100E0,-2.238578647E-1,9.803058624E0,-3.663128614E-1
5.400918100E0,-2.274491638E-1,9.804255486E0,-3.663128614E-1
5.410833100E0,-2.202665508E-1,9.806650162E0,-3.699041605E-1
5.420911100E0,-2.154781520E-1,9.805453300E0,-3.615244627E-1
5.430943100E0,-2.154781520E-1,9.803058624E0,-3.627215624E-1
5.440900100E0,-2.250549644E-1,9.801861763E0,-3.543418646E-1
5.450955100E0,-2.214636505E-1,9.805453300E0,-3.722983599E-1
5.461068100E0,-2.238578647E-1,9.805453300E0,-3.699041605E-1
5.470897100E0,-2.274491638E-1,9.804255486E0,-3.687070608E-1
5.480962100E0,-2.262520641E-1,9.806650162E0,-3.734954596E-1
5.490993100E0,-2.166752517E-1,9.797073364E0,-3.687070608E-1
5.500991100E0,-2.190694511E-1,9.799467087E0,-3.722983599E-1
5.510964100E0,-2.142810524E-1,9.806650162E0,-3.734954596E-1
5.520874100E0,-2.178723514E-1,9.805453300E0,-3.627215624E-1
5.530890100E0,-2.190694511E-1,9.798270226E0,-3.699041605E-1
5.540920100E0,-2.118868530E-1,9.798270226E0,-3.639186621E-1
5.550886100E0,-2.262520641E-1,9.798270226E0,-3.699041605E-1
5.560887100E0,-2.250549644E-1,9.804255486E0,-3.603273630E-1
5.570869100E0,-2.262520641E-1,9.807847023E0,-3.687070608E-1
5.583987100E0,-2.238578647E-1,9.804255486E0,-3.734954596E-1
5.601507100E0,-2.154781520E-1,9.799467087E0,-3.639186621E-1
5.610832100E0,-2.214636505E-1,9.801861763E0,-3.615244627E-1
5.621023100E0,-2.274491638E-1,9.805453300E0,-3.687070608E-1
5.630908100E0,-2.178723514E-1,9.799467087E0,-3.722983599E-1
5.640868100E0,-2.142810524E-1,9.807847023E0,-3.627215624E-1
5.650914100E0,-2.202665508E-1,9.803058624E0,-3.675099611E-1
5.660894100E0,-2.178723514E-1,9.799467087E0,-3.615244627E-1
5.670965100E0,-2.202665508E-1,9.806650162E0,-3.639186621E-1
5.680960100E0,-2.202665508E-1,9.799467087E0,-3.675099611E-1
5.690857100E0,-2.202665508E-1,9.806650162E0,-3.555389643E-1
5.700954100E0,-2.190694511E-1,9.804255486E0,-3.615244627E-1
5.710964100E0,-2.250549644E-1,9.801861763E0,-3.711012602E-1
5.720942100E0,-2.130839527E-1,9.803058624E0,-3.699041605E-1
5.731127100E0,-2.178723514E-1,9.799467087E0,-3.675099611E-1
5.740892100E0,-2.226607651E-1,9.800664902E0,-3.699041605E-1
5.750875100E0,-2.130839527E-1,9.807847023E0,-3.627215624E-1
5.760870100E0,-2.226607651E-1,9.801861763E0,-3.687070608E-1
5.770856100E0,-2.190694511E-1,9.805453300E0,-3.699041605E-1
5.781083100E0,-2.238578647E-1,9.799467087E0,-3.591302633E-1
5.794919100E0,-2.154781520E-1,9.801861763E0,-3.615244627E-1
5.811009100E0,-2.178723514E-1,9.799467087E0,-3.603273630E-1
5.821218100E0,-2.226607651E-1,9.804255486E0,-3.711012602E-1
5.831117100E0,-2.166752517E-1,9.799467087E0,-3.770867586E-1
5.840948100E0,-2.238578647E-1,9.811438560E0,-3.651157618E-1
5.851521100E0,-2.214636505E-1,9.805453300E0,-3.651157618E-1
5.861064100E0,-2.214636505E-1,9.805453300E0,-3.651157618E-1
5.870882100E0,-2.238578647E-1,9.803058624E0,-3.651157618E-1
5.880980100E0,-2.190694511E-1,9.803058624E0,-3.627215624E-1
5.891027100E0,-2.214636505E-1,9.798270226E0,-3.543418646E-1
5.900873100E0,-2.298433632E-1,9.799467087E0,-3.651157618E-1
5.911046100E0,-2.202665508E-1,9.804255486E0,-3.627215624E-1
5.921726100E0,-2.154781520E-1,9.801861763E0,-3.663128614E-1
5.930885100E0,-2.166752517E-1,9.803058624E0,-3.531447649E-1
5.941106100E0,-2.178723514E-1,9.795876503E0,-3.675099611E-1
5.951079100E0,-2.214636505E-1,9.806650162E0,-3.687070608E-1
5.960927100E0,-2.178723514E-1,9.809044838E0,-3.746925592E-1
5.970974100E0,-2.262520641E-1,9.799467087E0,-3.699041605E-1
5.980923100E0,-2.226607651E-1,9.801861763E0,-3.794809580E-1
5.991094100E0,-2.238578647E-1,9.804255486E0,-3.663128614E-1
6.000916100E0,-2.202665508E-1,9.806650162E0,-3.603273630E-1
6.010852100E0,-2.190694511E-1,9.805453300E0,-3.567360640E-1
6.020873100E0,-2.286462635E-1,9.801861763E0,-3.663128614E-1
6.030882100E0,-2.166752517E-1,9.800664902E0,-3.675099611E-1
6.040897100E0,-2.130839527E-1,9.803058624E0,-3.615244627E-1
6.050872100E0,-2.262520641E-1,9.812635422E0,-3.639186621E-1
6.060847100E0,-2.190694511E-1,9.801861763E0,-3.699041605E-1
6.070944100E0,-2.226607651E-1,9.803058624E0,-3.734954596E-1
6.080895100E0,-2.274491638E-1,9.800664902E0,-3.722983599E-1
6.090828100E0,-2.202665508E-1,9.809044838E0,-3.663128614E-1
6.100949100E0,-2.190694511E-1,9.803058624E0,-3.639186621E-1
6.110874100E0,-2.142810524E-1,9.804255486E0,-3.675099611E-1
6.120956100E0,-2.214636505E-1,9.803058624E0,-3.663128614E-1
6.131305100E0,-2.262520641E-1,9.811438560E0,-3.699041605E-1
6.141371100E0,-2.178723514E-1,9.801861763E0,-3.675099611E-1
6.150880100E0,-2.262520641E-1,9.805453300E0,-3.651157618E-1
6.160923100E0,-2.166752517E-1,9.799467087E0,-3.687070608E-1
6.170932100E0,-2.178723514E-1,9.803058624E0,-3.615244627E-1
6.180919100E0,-2.154781520E-1,9.807847023E0,-3.758896589E-1
6.190972100E0,-2.190694511E-1,9.805453300E0,-3.734954596E-1
6.200975100E0,-2.190694511E-1,9.810241699E0,-3.711012602E-1
6.210911100E0,-2.226607651E-1,9.801861763E0,-3.627215624E-1
6.220931100E0,-2.274491638E-1,9.805453300E0,-3.591302633E-1
6.230893100E0,-2.238578647E-1,9.806650162E0,-3.591302633E-1
6.240922100E0,-2.298433632E-1,9.809044838E0,-3.675099611E-1
6.251014100E0,-2.274491638E-1,9.803058624E0,-3.687070608E-1
6.260991100E0,-2.298433632E-1,9.804255486E0,-3.675099611E-1
6.270962100E0,-2.238578647E-1,9.807847023E0,-3.651157618E-1
6.280981100E0,-2.202665508E-1,9.806650162E0,-3.663128614E-1
6.290858100E0,-2.226607651E-1,9.806650162E0,-3.746925592E-1
6.300885100E0,-2.178723514E-1,9.805453300E0,-3.699041605E-1
6.310962100E0,-2.142810524E-1,9.809044838E0,-3.722983599E-1
6.320928100E0,-2.238578647E-1,9.801861763E0,-3.639186621E-1
6.330986100E0,-2.238578647E-1,9.811438560E0,-3.687070608E-1
6.340901100E0,-2.226607651E-1,9.805453300E0,-3.734954596E-1
6.350935100E0,-2.226607651E-1,9.809044838E0,-3.663128614E-1
6.360955100E0,-2.190694511E-1,9.799467087E0,-3.627215624E-1
6.370877100E0,-2.214636505E-1,9.809044838E0,-3.663128614E-1
6.381032100E0,-2.202665508E-1,9.797073364E0,-3.734954596E-1
6.391082100E0,-2.154781520E-1,9.809044838E0,-3.687070608E-1
6.400915100E0,-2.214636505E-1,9.806650162E0,-3.687070608E-1
6.410969100E0,-2.286462635E-1,9.804255486E0,-3.675099611E-1
6.420903100E0,-2.262520641E-1,9.803058624E0,-3.675099611E-1
6.430958100E0,-2.202665508E-1,9.804255486E0,-3.794809580E-1
6.441264100E0,-2.190694511E-1,9.801861763E0,-3.603273630E-1
6.450872100E0,-2.130839527E-1,9.809044838E0,-3.675099611E-1
6.461005100E0,-2.190694511E-1,9.795876503E0,-3.711012602E-1
6.471209100E0,-2.142810524E-1,9.811438560E0,-3.675099611E-1
6.480841100E0,-2.286462635E-1,9.809044838E0,-3.639186621E-1
6.491005100E0,-2.154781520E-1,9.800664902E0,-3.687070608E-1
6.501077100E0,-2.262520641E-1,9.797073364E0,-3.651157618E-1
6.510872100E0,-2.190694511E-1,9.797073364E0,-3.687070608E-1
6.521032100E0,-2.130839527E-1,9.809044838E0,-3.639186621E-1
6.530853100E0,-2.154781520E-1,9.801861763E0,-3.699041605E-1
6.540862100E0,-2.202665508E-1,9.806650162E0,-3.699041605E-1
6.550878100E0,-2.178723514E-1,9.800664902E0,-3.615244627E-1
6.561116100E0,-2.118868530E-1,9.803058624E0,-3.615244627E-1
6.570963100E0,-2.154781520E-1,9.810241699E0,-3.639186621E-1
6.581002100E0,-2.214636505E-1,9.801861763E0,-3.699041605E-1
6.590860100E0,-2.190694511E-1,9.810241699E0,-3.591302633E-1
6.600837100E0,-2.226607651E-1,9.801861763E0,-3.746925592E-1
6.610880100E0,-2.190694511E-1,9.806650162E0,-3.627215624E-1
6.620949100E0,-2.118868530E-1,9.801861763E0,-3.615244627E-1
6.630970100E0,-2.214636505E-1,9.803058624E0,-3.639186621E-1
6.641471100E0,-2.202665508E-1,9.807847023E0,-3.687070608E-1
6.650896100E0,-2.202665508E-1,9.807847023E0,-3.687070608E-1
6.661037100E0,-2.190694511E-1,9.805453300E0,-3.711012602E-1
6.670861100E0,-2.214636505E-1,9.800664902E0,-3.711012602E-1
6.680939100E0,-2.214636505E-1,9.810241699E0,-3.711012602E-1
6.690949100E0,-2.166752517E-1,9.803058624E0,-3.746925592E-1
6.700894100E0,-2.226607651E-1,9.803058624E0,-3.603273630E-1
6.710902100E0,-2.106897533E-1,9.803058624E0,-3.758896589E-1
6.720851100E0,-2.250549644E-1,9.800664902E0,-3.663128614E-1
6.730841100E0,-2.226607651E-1,9.806650162E0,-3.663128614E-1
6.740882100E0,-2.262520641E-1,9.799467087E0,-3.746925592E-1
6.750929100E0,-2.226607651E-1,9.794678688E0,-3.663128614E-1
6.761094100E0,-2.214636505E-1,9.803058624E0,-3.675099611E-1
6.770842100E0,-2.142810524E-1,9.798270226E0,-3.639186621E-1
6.780874100E0,-2.262520641E-1,9.799467087E0,-3.675099611E-1
6.790867100E0,-2.178723514E-1,9.807847023E0,-3.687070608E-1
6.801007100E0,-2.250549644E-1,9.798270226E0,-3.627215624E-1
6.811246100E0,-2.214636505E-1,9.804255486E0,-3.663128614E-1
6.820881100E0,-2.178723514E-1,9.798270226E0,-3.675099611E-1
6.830951100E0,-2.262520641E-1,9.800664902E0,-3.687070608E-1
6.840919100E0,-2.214636505E-1,9.807847023E0,-3.639186621E-1
6.850872100E0,-2.166752517E-1,9.805453300E0,-3.627215624E-1
6.860887100E0,-2.226607651E-1,9.804255486E0,-3.639186621E-1
6.872813100E0,-2.202665508E-1,9.804255486E0,-3.699041605E-1
6.880867100E0,-2.178723514E-1,9.804255486E0,-3.711012602E-1
6.890808100E0,-2.178723514E-1,9.800664902E0,-3.711012602E-1
6.900975100E0,-2.154781520E-1,9.806650162E0,-3.711012602E-1
6.910866100E0,-2.202665508E-1,9.810241699E0,-3.699041605E-1
6.920864100E0,-2.262520641E-1,9.804255486E0,-3.615244627E-1
6.930945100E0,-2.154781520E-1,9.803058624E0,-3.651157618E-1
6.940867100E0,-2.178723514E-1,9.799467087E0,-3.663128614E-1
6.950923100E0,-2.202665508E-1,9.795876503E0,-3.675099611E-1
6.960910100E0,-2.166752517E-1,9.799467087E0,-3.651157618E-1
6.970844100E0,-2.178723514E-1,9.807847023E0,-3.722983599E-1
6.980862100E0,-2.178723514E-1,9.799467087E0,-3.746925592E-1
6.990815100E0,-2.202665508E-1,9.803058624E0,-3.699041605E-1
7.000889100E0,-2.274491638E-1,9.807847023E0,-3.639186621E-1
7.011072100E0,-2.154781520E-1,9.809044838E0,-3.722983599E-1
7.020876100E0,-2.202665508E-1,9.810241699E0,-3.591302633E-1
7.030854100E0,-2.214636505E-1,9.800664902E0,-3.663128614E-1
7.040884100E0,-2.178723514E-1,9.803058624E0,-3.687070608E-1
7.050941100E0,-2.226607651E-1,9.799467087E0,-3.615244627E-1
7.061131100E0,-2.190694511E-1,9.806650162E0,-3.699041605E-1
7.070873100E0,-2.238578647E-1,9.803058624E0,-3.603273630E-1
7.080905100E0,-2.214636505E-1,9.807847023E0,-3.675099611E-1
7.090992100E0,-2.238578647E-1,9.800664902E0,-3.639186621E-1
7.102613100E0,-2.178723514E-1,9.803058624E0,-3.615244627E-1
7.110879100E0,-2.190694511E-1,9.797073364E0,-3.663128614E-1
7.121111100E0,-2.178723514E-1,9.794678688E0,-3.627215624E-1
7.130922100E0,-2.286462635E-1,9.804255486E0,-3.746925592E-1
7.140935100E0,-2.214636505E-1,9.800664902E0,-3.639186621E-1
7.150974100E0,-2.130839527E-1,9.801861763E0,-3.734954596E-1
7.161209100E0,-2.166752517E-1,9.806650162E0,-3.711012602E-1
7.171221100E0,-2.202665508E-1,9.794678688E0,-3.687070608E-1
7.180994100E0,-2.166752517E-1,9.795876503E0,-3.758896589E-1
7.190909100E0,-2.202665508E-1,9.800664902E0,-3.699041605E-1
7.200901100E0,-2.274491638E-1,9.807847023E0,-3.639186621E-1
7.210912100E0,-2.202665508E-1,9.803058624E0,-3.699041605E-1
7.220929100E0,-2.274491638E-1,9.806650162E0,-3.651157618E-1
7.230924100E0,-2.178723514E-1,9.809044838E0,-3.734954596E-1
7.240898100E0,-2.274491638E-1,9.801861763E0,-3.639186621E-1
7.250893100E0,-2.178723514E-1,9.803058624E0,-3.734954596E-1
7.260996100E0,-2.226607651E-1,9.816226959E0,-3.806780577E-1
7.270875100E0,-2.178723514E-1,9.804255486E0,-3.699041605E-1
7.280904100E0,-2.250549644E-1,9.809044838E0,-3.651157618E-1
7.290989100E0,-2.178723514E-1,9.803058624E0,-3.651157618E-1
7.300936100E0,-2.250549644E-1,9.795876503E0,-3.687070608E-1
7.311094100E0,-2.226607651E-1,9.799467087E0,-3.770867586E-1
7.320893100E0,-2.190694511E-1,9.811438560E0,-3.699041605E-1
7.331260100E0,-2.178723514E-1,9.800664902E0,-3.722983599E-1
7.340913100E0,-2.202665508E-1,9.803058624E0,-3.603273630E-1
7.351117100E0,-2.190694511E-1,9.804255486E0,-3.722983599E-1
7.360880100E0,-2.202665508E-1,9.807847023E0,-3.663128614E-1
7.370973100E0,-2.262520641E-1,9.810241699E0,-3.770867586E-1
7.380872100E0,-2.130839527E-1,9.803058624E0,-3.687070608E-1
7.390903100E0,-2.154781520E-1,9.795876503E0,-3.591302633E-1
7.400895100E0,-2.214636505E-1,9.800664902E0,-3.770867586E-1
7.410857100E0,-2.166752517E-1,9.801861763E0,-3.663128614E-1
7.421246100E0,-2.178723514E-1,9.809044838E0,-3.675099611E-1
7.430868100E0,-2.226607651E-1,9.800664902E0,-3.711012602E-1
7.440946100E0,-2.238578647E-1,9.803058624E0,-3.746925592E-1
7.450890100E0,-2.082955539E-1,9.804255486E0,-3.722983599E-1
7.460926100E0,-2.226607651E-1,9.801861763E0,-3.675099611E-1
7.470906100E0,-2.250549644E-1,9.806650162E0,-3.687070608E-1
7.480954100E0,-2.142810524E-1,9.801861763E0,-3.722983599E-1
7.490963100E0,-2.106897533E-1,9.809044838E0,-3.675099611E-1
7.500903100E0,-2.166752517E-1,9.804255486E0,-3.663128614E-1
7.510864100E0,-2.238578647E-1,9.805453300E0,-3.639186621E-1
7.521099100E0,-2.202665508E-1,9.799467087E0,-3.722983599E-1
7.530925100E0,-2.214636505E-1,9.809044838E0,-3.758896589E-1
