"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.973291602E1,-2.418143749E-1,6.105214357E-2,9.573215485E0
1.974278703E1,-2.370259613E-1,5.985504389E-2,9.578003883E0
1.975284302E1,-2.394201756E-1,6.224924326E-2,9.569623947E0
1.976273502E1,-2.442085743E-1,6.584054977E-2,9.582792282E0
1.977290802E1,-2.406172752E-1,5.865794048E-2,9.572018623E0
1.978278702E1,-2.430114746E-1,5.865794048E-2,9.573215485E0
1.979292203E1,-2.454056740E-1,6.224924326E-2,9.572018623E0
1.980314602E1,-2.418143749E-1,5.865794048E-2,9.583989143E0
1.981274302E1,-2.394201756E-1,6.105214357E-2,9.569623947E0
1.982284902E1,-2.454056740E-1,5.027823523E-2,9.575610161E0
1.983305403E1,-2.418143749E-1,6.344634295E-2,9.574412346E0
1.984276302E1,-2.334346622E-1,6.224924326E-2,9.576807022E0
1.985287902E1,-2.430114746E-1,6.344634295E-2,9.574412346E0
1.986283803E1,-2.454056740E-1,5.985504389E-2,9.575610161E0
1.987275902E1,-2.442085743E-1,6.105214357E-2,9.568427086E0
1.988283602E1,-2.358288616E-1,5.985504389E-2,9.573215485E0
1.989285902E1,-2.442085743E-1,6.224924326E-2,9.578003883E0
1.990281002E1,-2.442085743E-1,5.626374111E-2,9.573215485E0
1.991293702E1,-2.454056740E-1,6.224924326E-2,9.579200745E0
1.992278103E1,-2.442085743E-1,5.267243832E-2,9.579200745E0
1.993285903E1,-2.370259613E-1,5.506663769E-2,9.574412346E0
1.994279203E1,-2.322375625E-1,5.865794048E-2,9.572018623E0
1.995291403E1,-2.382230759E-1,6.464344263E-2,9.587580681E0
1.996287203E1,-2.430114746E-1,5.386953801E-2,9.574412346E0
1.997287703E1,-2.382230759E-1,6.344634295E-2,9.582792282E0
1.998279903E1,-2.418143749E-1,5.865794048E-2,9.579200745E0
1.999287003E1,-2.226607651E-1,6.344634295E-2,9.573215485E0
2.000275402E1,-2.382230759E-1,6.105214357E-2,9.570821762E0
2.001295102E1,-2.382230759E-1,6.344634295E-2,9.573215485E0
2.002276302E1,-2.322375625E-1,6.344634295E-2,9.572018623E0
2.003288002E1,-2.418143749E-1,5.746084079E-2,9.587580681E0
2.004273902E1,-2.394201756E-1,5.386953801E-2,9.575610161E0
2.005285902E1,-2.430114746E-1,5.985504389E-2,9.569623947E0
2.006273602E1,-2.346317619E-1,6.584054977E-2,9.581595421E0
2.007311803E1,-2.334346622E-1,6.344634295E-2,9.575610161E0
2.008277403E1,-2.418143749E-1,6.703764945E-2,9.572018623E0
2.009274002E1,-2.466027737E-1,6.344634295E-2,9.581595421E0
2.010298402E1,-2.310404629E-1,5.147533491E-2,9.580398560E0
2.011288402E1,-2.370259613E-1,5.386953801E-2,9.576807022E0
2.012274703E1,-2.394201756E-1,5.865794048E-2,9.574412346E0
2.013287402E1,-2.501940727E-1,5.746084079E-2,9.575610161E0
2.014323503E1,-2.430114746E-1,5.985504389E-2,9.576807022E0
2.015288302E1,-2.418143749E-1,5.985504389E-2,9.585186958E0
2.016275602E1,-2.430114746E-1,6.703764945E-2,9.581595421E0
2.017284202E1,-2.382230759E-1,7.062894851E-2,9.570821762E0
2.018295102E1,-2.406172752E-1,5.746084079E-2,9.570821762E0
2.019290102E1,-2.358288616E-1,5.985504389E-2,9.576807022E0
2.020286903E1,-2.430114746E-1,5.746084079E-2,9.578003883E0
2.021284003E1,-2.406172752E-1,5.865794048E-2,9.581595421E0
2.022274903E1,-2.310404629E-1,5.267243832E-2,9.569623947E0
2.023287602E1,-2.334346622E-1,6.943184882E-2,9.572018623E0
2.024272702E1,-2.406172752E-1,6.464344263E-2,9.574412346E0
2.025281902E1,-2.466027737E-1,5.626374111E-2,9.583989143E0
2.026277302E1,-2.454056740E-1,5.865794048E-2,9.575610161E0
2.027283002E1,-2.370259613E-1,6.584054977E-2,9.578003883E0
2.028277602E1,-2.418143749E-1,5.626374111E-2,9.578003883E0
2.029282902E1,-2.442085743E-1,5.386953801E-2,9.569623947E0
2.030308203E1,-2.322375625E-1,5.985504389E-2,9.580398560E0
2.031290602E1,-2.322375625E-1,5.865794048E-2,9.585186958E0
2.032274803E1,-2.454056740E-1,6.224924326E-2,9.570821762E0
2.033285902E1,-2.358288616E-1,6.703764945E-2,9.578003883E0
2.034310602E1,-2.406172752E-1,5.865794048E-2,9.573215485E0
2.035287302E1,-2.370259613E-1,6.584054977E-2,9.574412346E0
2.036297102E1,-2.358288616E-1,6.105214357E-2,9.579200745E0
2.037284302E1,-2.334346622E-1,6.464344263E-2,9.575610161E0
2.038286102E1,-2.394201756E-1,5.746084079E-2,9.578003883E0
2.039290603E1,-2.418143749E-1,5.746084079E-2,9.572018623E0
2.040278802E1,-2.418143749E-1,5.746084079E-2,9.574412346E0
2.041284002E1,-2.358288616E-1,6.464344263E-2,9.579200745E0
2.042276102E1,-2.358288616E-1,5.506663769E-2,9.576807022E0
2.043385202E1,-2.418143749E-1,5.506663769E-2,9.579200745E0
2.044291502E1,-2.406172752E-1,5.626374111E-2,9.583989143E0
2.045312203E1,-2.466027737E-1,7.182604820E-2,9.576807022E0
2.046292703E1,-2.477998734E-1,5.626374111E-2,9.580398560E0
2.047289702E1,-2.358288616E-1,5.506663769E-2,9.575610161E0
2.048280102E1,-2.334346622E-1,5.985504389E-2,9.578003883E0
2.049284502E1,-2.418143749E-1,5.985504389E-2,9.574412346E0
2.050305002E1,-2.322375625E-1,5.865794048E-2,9.573215485E0
2.051352703E1,-2.346317619E-1,6.105214357E-2,9.578003883E0
2.052272202E1,-2.310404629E-1,5.147533491E-2,9.569623947E0
2.053285502E1,-2.394201756E-1,5.506663769E-2,9.580398560E0
2.054284203E1,-2.262520641E-1,5.027823523E-2,9.576807022E0
2.055288102E1,-2.442085743E-1,5.746084079E-2,9.585186958E0
2.056299202E1,-2.334346622E-1,5.865794048E-2,9.580398560E0
2.057283403E1,-2.430114746E-1,5.985504389E-2,9.573215485E0
2.058367903E1,-2.442085743E-1,4.908113554E-2,9.576807022E0
2.059296702E1,-2.310404629E-1,5.506663769E-2,9.579200745E0
2.060281903E1,-2.394201756E-1,5.746084079E-2,9.573215485E0
2.061286702E1,-2.406172752E-1,5.865794048E-2,9.574412346E0
2.062306302E1,-2.346317619E-1,5.746084079E-2,9.583989143E0
2.063303502E1,-2.358288616E-1,6.224924326E-2,9.575610161E0
2.064289402E1,-2.370259613E-1,4.908113554E-2,9.570821762E0
2.065287003E1,-2.418143749E-1,5.746084079E-2,9.574412346E0
2.066302202E1,-2.406172752E-1,6.344634295E-2,9.575610161E0
2.067287302E1,-2.466027737E-1,6.224924326E-2,9.569623947E0
2.068289102E1,-2.322375625E-1,6.703764945E-2,9.580398560E0
2.069272203E1,-2.406172752E-1,5.865794048E-2,9.575610161E0
2.070278202E1,-2.394201756E-1,6.105214357E-2,9.570821762E0
2.071289203E1,-2.418143749E-1,5.865794048E-2,9.574412346E0
2.072281402E1,-2.430114746E-1,6.224924326E-2,9.572018623E0
2.073284002E1,-2.370259613E-1,5.386953801E-2,9.580398560E0
2.074280302E1,-2.406172752E-1,5.746084079E-2,9.580398560E0
2.075312302E1,-2.406172752E-1,5.865794048E-2,9.578003883E0
2.076300402E1,-2.298433632E-1,5.626374111E-2,9.572018623E0
2.077275602E1,-2.382230759E-1,6.224924326E-2,9.579200745E0
2.078275902E1,-2.382230759E-1,6.344634295E-2,9.572018623E0
2.079286002E1,-2.382230759E-1,5.027823523E-2,9.572018623E0
2.080278302E1,-2.442085743E-1,6.464344263E-2,9.574412346E0
2.081275502E1,-2.274491638E-1,5.746084079E-2,9.574412346E0
2.082272703E1,-2.382230759E-1,5.626374111E-2,9.572018623E0
2.083282002E1,-2.370259613E-1,6.823474914E-2,9.574412346E0
2.084279102E1,-2.346317619E-1,6.344634295E-2,9.574412346E0
2.085306803E1,-2.322375625E-1,5.386953801E-2,9.573215485E0
2.086281002E1,-2.382230759E-1,6.224924326E-2,9.578003883E0
2.087283303E1,-2.322375625E-1,5.746084079E-2,9.574412346E0
2.088281602E1,-2.358288616E-1,5.985504389E-2,9.576807022E0
2.089286503E1,-2.310404629E-1,5.746084079E-2,9.573215485E0
2.090301002E1,-2.430114746E-1,5.865794048E-2,9.573215485E0
2.091288702E1,-2.406172752E-1,7.182604820E-2,9.570821762E0
2.092290702E1,-2.334346622E-1,5.626374111E-2,9.574412346E0
2.093413703E1,-2.430114746E-1,6.464344263E-2,9.582792282E0
2.094275502E1,-2.334346622E-1,6.105214357E-2,9.573215485E0
2.095291902E1,-2.358288616E-1,6.584054977E-2,9.569623947E0
2.096279503E1,-2.501940727E-1,5.746084079E-2,9.572018623E0
2.097288202E1,-2.430114746E-1,5.626374111E-2,9.563638687E0
2.098287002E1,-2.418143749E-1,5.506663769E-2,9.570821762E0
2.099300402E1,-2.370259613E-1,6.344634295E-2,9.570821762E0
2.100288603E1,-2.454056740E-1,5.626374111E-2,9.574412346E0
2.101287702E1,-2.298433632E-1,6.464344263E-2,9.573215485E0
2.102275402E1,-2.370259613E-1,6.224924326E-2,9.586383820E0
2.103287302E1,-2.394201756E-1,6.464344263E-2,9.573215485E0
2.104278003E1,-2.394201756E-1,5.865794048E-2,9.581595421E0
2.105283202E1,-2.406172752E-1,5.506663769E-2,9.578003883E0
2.106278602E1,-2.394201756E-1,5.985504389E-2,9.569623947E0
2.107286503E1,-2.382230759E-1,5.865794048E-2,9.576807022E0
2.108306202E1,-2.370259613E-1,5.985504389E-2,9.576807022E0
2.109285602E1,-2.394201756E-1,6.464344263E-2,9.566033363E0
2.110277803E1,-2.394201756E-1,6.105214357E-2,9.570821762E0
2.111283702E1,-2.394201756E-1,5.985504389E-2,9.576807022E0
2.112295502E1,-2.418143749E-1,5.985504389E-2,9.572018623E0
2.113286003E1,-2.477998734E-1,5.626374111E-2,9.576807022E0
2.114277903E1,-2.418143749E-1,5.626374111E-2,9.591172218E0
2.115284702E1,-2.466027737E-1,6.584054977E-2,9.573215485E0
2.116285702E1,-2.513911724E-1,5.746084079E-2,9.583989143E0
2.117286502E1,-2.370259613E-1,6.224924326E-2,9.566033363E0
2.118279802E1,-2.406172752E-1,5.985504389E-2,9.578003883E0
2.119274703E1,-2.370259613E-1,6.823474914E-2,9.578003883E0
2.120276102E1,-2.501940727E-1,5.506663769E-2,9.578003883E0
2.121283403E1,-2.430114746E-1,5.985504389E-2,9.567230225E0
2.122286303E1,-2.382230759E-1,5.865794048E-2,9.569623947E0
2.123358703E1,-2.370259613E-1,6.464344263E-2,9.578003883E0
2.124289403E1,-2.358288616E-1,6.224924326E-2,9.578003883E0
2.125297002E1,-2.430114746E-1,5.985504389E-2,9.569623947E0
2.126288302E1,-2.394201756E-1,5.386953801E-2,9.583989143E0
2.127305802E1,-2.406172752E-1,5.865794048E-2,9.579200745E0
2.128322902E1,-2.334346622E-1,5.386953801E-2,9.568427086E0
2.129295502E1,-2.466027737E-1,6.464344263E-2,9.569623947E0
2.130277602E1,-2.370259613E-1,6.224924326E-2,9.576807022E0
2.131283802E1,-2.418143749E-1,6.464344263E-2,9.574412346E0
2.132285702E1,-2.358288616E-1,5.027823523E-2,9.576807022E0
2.133300702E1,-2.370259613E-1,6.224924326E-2,9.578003883E0
2.134278702E1,-2.406172752E-1,5.985504389E-2,9.574412346E0
2.135298702E1,-2.394201756E-1,6.703764945E-2,9.575610161E0
2.136280302E1,-2.334346622E-1,5.985504389E-2,9.572018623E0
2.137288903E1,-2.382230759E-1,5.506663769E-2,9.582792282E0
2.138276102E1,-2.418143749E-1,6.224924326E-2,9.575610161E0
2.139275202E1,-2.286462635E-1,6.105214357E-2,9.567230225E0
2.140273102E1,-2.466027737E-1,6.105214357E-2,9.569623947E0
2.141283902E1,-2.298433632E-1,5.386953801E-2,9.575610161E0
2.142299602E1,-2.394201756E-1,5.506663769E-2,9.573215485E0
2.143295903E1,-2.358288616E-1,5.985504389E-2,9.569623947E0
2.144284003E1,-2.418143749E-1,6.344634295E-2,9.581595421E0
2.145292402E1,-2.370259613E-1,5.386953801E-2,9.573215485E0
2.146278203E1,-2.442085743E-1,5.746084079E-2,9.576807022E0
2.147273602E1,-2.430114746E-1,6.224924326E-2,9.576807022E0
2.148288502E1,-2.442085743E-1,6.105214357E-2,9.574412346E0
2.149286703E1,-2.406172752E-1,5.985504389E-2,9.572018623E0
2.150283503E1,-2.394201756E-1,6.224924326E-2,9.579200745E0
2.151282203E1,-2.394201756E-1,6.105214357E-2,9.573215485E0
2.152286402E1,-2.394201756E-1,5.506663769E-2,9.578003883E0
2.153289802E1,-2.442085743E-1,5.746084079E-2,9.570821762E0
2.154283803E1,-2.382230759E-1,5.506663769E-2,9.573215485E0
2.155288802E1,-2.466027737E-1,6.584054977E-2,9.578003883E0
2.156281702E1,-2.358288616E-1,6.464344263E-2,9.582792282E0
2.157291802E1,-2.382230759E-1,5.985504389E-2,9.575610161E0
2.158304403E1,-2.310404629E-1,5.865794048E-2,9.575610161E0
2.159287203E1,-2.394201756E-1,5.506663769E-2,9.579200745E0
2.160281603E1,-2.466027737E-1,5.626374111E-2,9.579200745E0
2.161287502E1,-2.430114746E-1,6.105214357E-2,9.579200745E0
2.162282502E1,-2.358288616E-1,6.344634295E-2,9.585186958E0
2.163288403E1,-2.394201756E-1,5.865794048E-2,9.582792282E0
2.164274202E1,-2.406172752E-1,6.224924326E-2,9.582792282E0
2.165286602E1,-2.406172752E-1,5.626374111E-2,9.576807022E0
2.166282103E1,-2.430114746E-1,5.147533491E-2,9.573215485E0
2.167273502E1,-2.418143749E-1,6.224924326E-2,9.583989143E0
2.168278303E1,-2.442085743E-1,5.985504389E-2,9.578003883E0
2.169304902E1,-2.477998734E-1,6.584054977E-2,9.574412346E0
2.170277802E1,-2.394201756E-1,5.267243832E-2,9.574412346E0
2.171289802E1,-2.334346622E-1,6.105214357E-2,9.572018623E0
2.172281302E1,-2.382230759E-1,5.865794048E-2,9.570821762E0
2.173293502E1,-2.442085743E-1,6.464344263E-2,9.572018623E0
2.174280602E1,-2.394201756E-1,6.703764945E-2,9.579200745E0
2.175282003E1,-2.406172752E-1,6.344634295E-2,9.580398560E0
2.176276902E1,-2.394201756E-1,5.746084079E-2,9.578003883E0
2.177319502E1,-2.382230759E-1,6.105214357E-2,9.581595421E0
2.178309502E1,-2.310404629E-1,6.224924326E-2,9.576807022E0
2.179291402E1,-2.406172752E-1,5.626374111E-2,9.567230225E0
2.180284302E1,-2.370259613E-1,5.506663769E-2,9.574412346E0
2.181289002E1,-2.358288616E-1,6.105214357E-2,9.573215485E0
2.182280902E1,-2.370259613E-1,6.344634295E-2,9.573215485E0
2.183288503E1,-2.442085743E-1,5.267243832E-2,9.578003883E0
2.184275103E1,-2.382230759E-1,6.224924326E-2,9.573215485E0
2.185275902E1,-2.442085743E-1,6.105214357E-2,9.579200745E0
2.186283203E1,-2.322375625E-1,6.584054977E-2,9.574412346E0
2.187305702E1,-2.418143749E-1,5.865794048E-2,9.573215485E0
2.188283802E1,-2.382230759E-1,6.224924326E-2,9.570821762E0
2.189284602E1,-2.430114746E-1,6.224924326E-2,9.579200745E0
2.190294303E1,-2.382230759E-1,5.985504389E-2,9.578003883E0
2.191294702E1,-2.346317619E-1,6.224924326E-2,9.569623947E0
2.192274603E1,-2.406172752E-1,5.985504389E-2,9.578003883E0
2.193286203E1,-2.454056740E-1,6.584054977E-2,9.566033363E0
2.194280402E1,-2.370259613E-1,5.267243832E-2,9.572018623E0
2.195290103E1,-2.274491638E-1,6.224924326E-2,9.575610161E0
2.196286902E1,-2.358288616E-1,6.584054977E-2,9.567230225E0
2.197285202E1,-2.322375625E-1,5.506663769E-2,9.579200745E0
2.198283003E1,-2.394201756E-1,5.626374111E-2,9.581595421E0
2.199284702E1,-2.418143749E-1,5.865794048E-2,9.576807022E0
2.200279102E1,-2.442085743E-1,5.985504389E-2,9.578003883E0
2.201286502E1,-2.394201756E-1,6.105214357E-2,9.583989143E0
2.202300002E1,-2.370259613E-1,6.584054977E-2,9.567230225E0
2.203294403E1,-2.430114746E-1,6.224924326E-2,9.578003883E0
2.204283203E1,-2.406172752E-1,6.703764945E-2,9.572018623E0
2.205289303E1,-2.394201756E-1,5.865794048E-2,9.572018623E0
2.206282702E1,-2.274491638E-1,5.746084079E-2,9.574412346E0
2.207309402E1,-2.418143749E-1,5.506663769E-2,9.570821762E0
2.208281302E1,-2.477998734E-1,5.985504389E-2,9.573215485E0
2.209275203E1,-2.394201756E-1,5.386953801E-2,9.574412346E0
2.210283802E1,-2.477998734E-1,6.105214357E-2,9.569623947E0
2.211294002E1,-2.382230759E-1,5.506663769E-2,9.576807022E0
2.212315602E1,-2.418143749E-1,6.105214357E-2,9.574412346E0
2.213289502E1,-2.370259613E-1,6.464344263E-2,9.568427086E0
2.214280303E1,-2.430114746E-1,5.985504389E-2,9.574412346E0
2.215293303E1,-2.418143749E-1,5.746084079E-2,9.569623947E0
2.216280102E1,-2.394201756E-1,6.224924326E-2,9.575610161E0
2.217286003E1,-2.466027737E-1,6.105214357E-2,9.574412346E0
2.218293503E1,-2.406172752E-1,6.584054977E-2,9.578003883E0
2.219307803E1,-2.406172752E-1,6.105214357E-2,9.578003883E0
2.220288703E1,-2.418143749E-1,5.506663769E-2,9.579200745E0
2.221293403E1,-2.370259613E-1,5.865794048E-2,9.572018623E0
2.222295003E1,-2.394201756E-1,6.105214357E-2,9.564835548E0
2.223289702E1,-2.382230759E-1,6.584054977E-2,9.569623947E0
2.224285703E1,-2.406172752E-1,6.584054977E-2,9.575610161E0
2.225292602E1,-2.394201756E-1,6.703764945E-2,9.569623947E0
2.226283502E1,-2.322375625E-1,5.626374111E-2,9.567230225E0
2.227275602E1,-2.466027737E-1,5.626374111E-2,9.576807022E0
2.228284403E1,-2.322375625E-1,5.506663769E-2,9.572018623E0
2.229314202E1,-2.310404629E-1,6.344634295E-2,9.582792282E0
2.230286803E1,-2.370259613E-1,6.105214357E-2,9.576807022E0
2.231291602E1,-2.394201756E-1,6.344634295E-2,9.578003883E0
2.232287302E1,-2.358288616E-1,5.506663769E-2,9.564835548E0
2.233288602E1,-2.370259613E-1,5.506663769E-2,9.573215485E0
2.234275302E1,-2.358288616E-1,7.182604820E-2,9.572018623E0
2.235297103E1,-2.430114746E-1,6.703764945E-2,9.583989143E0
2.236290202E1,-2.454056740E-1,5.985504389E-2,9.580398560E0
2.237319202E1,-2.370259613E-1,6.344634295E-2,9.581595421E0
2.238284102E1,-2.430114746E-1,6.943184882E-2,9.568427086E0
2.239281802E1,-2.394201756E-1,5.267243832E-2,9.578003883E0
2.240278502E1,-2.346317619E-1,6.224924326E-2,9.578003883E0
2.241290102E1,-2.382230759E-1,5.626374111E-2,9.582792282E0
2.242282303E1,-2.310404629E-1,6.584054977E-2,9.567230225E0
2.243290003E1,-2.382230759E-1,5.985504389E-2,9.578003883E0
2.244275403E1,-2.406172752E-1,5.506663769E-2,9.576807022E0
2.245293102E1,-2.466027737E-1,4.908113554E-2,9.576807022E0
2.246282402E1,-2.394201756E-1,5.985504389E-2,9.570821762E0
2.247283002E1,-2.406172752E-1,5.865794048E-2,9.575610161E0
2.248283902E1,-2.442085743E-1,5.865794048E-2,9.576807022E0
2.249291903E1,-2.382230759E-1,6.224924326E-2,9.581595421E0
2.250286402E1,-2.358288616E-1,6.464344263E-2,9.568427086E0
2.251288202E1,-2.430114746E-1,5.626374111E-2,9.569623947E0
2.252273602E1,-2.394201756E-1,5.147533491E-2,9.572018623E0
2.253306803E1,-2.370259613E-1,6.464344263E-2,9.582792282E0
2.254282803E1,-2.406172752E-1,5.626374111E-2,9.567230225E0
2.255286902E1,-2.406172752E-1,5.626374111E-2,9.572018623E0
2.256298803E1,-2.358288616E-1,5.626374111E-2,9.569623947E0
2.257292403E1,-2.394201756E-1,5.147533491E-2,9.582792282E0
2.258290102E1,-2.358288616E-1,6.105214357E-2,9.581595421E0
2.259273803E1,-2.382230759E-1,5.267243832E-2,9.575610161E0
2.260283402E1,-2.394201756E-1,6.344634295E-2,9.580398560E0
2.261292702E1,-2.322375625E-1,5.626374111E-2,9.585186958E0
2.262274403E1,-2.525882721E-1,5.865794048E-2,9.575610161E0
2.263272602E1,-2.501940727E-1,6.344634295E-2,9.586383820E0
2.264289702E1,-2.454056740E-1,5.746084079E-2,9.574412346E0
2.265289503E1,-2.466027737E-1,5.865794048E-2,9.578003883E0
2.266283602E1,-2.418143749E-1,5.865794048E-2,9.575610161E0
2.267275602E1,-2.406172752E-1,4.668693244E-2,9.580398560E0
2.268284203E1,-2.430114746E-1,5.865794048E-2,9.572018623E0
2.269275802E1,-2.454056740E-1,6.584054977E-2,9.572018623E0
2.270289403E1,-2.442085743E-1,5.746084079E-2,9.585186958E0
2.271488902E1,-2.430114746E-1,5.267243832E-2,9.578003883E0
2.272785153E1,-2.394201756E-1,6.105214357E-2,9.580398560E0
2.274305902E1,-2.442085743E-1,5.985504389E-2,9.569623947E0
2.275282003E1,-2.454056740E-1,6.224924326E-2,9.569623947E0
2.276277003E1,-2.382230759E-1,6.224924326E-2,9.583989143E0
2.277301103E1,-2.322375625E-1,5.626374111E-2,9.568427086E0
2.278283303E1,-2.466027737E-1,5.386953801E-2,9.578003883E0
2.279273002E1,-2.406172752E-1,5.626374111E-2,9.575610161E0
2.280277903E1,-2.370259613E-1,5.147533491E-2,9.572018623E0
2.281295703E1,-2.346317619E-1,6.344634295E-2,9.574412346E0
2.282281303E1,-2.466027737E-1,5.865794048E-2,9.572018623E0
2.283304202E1,-2.382230759E-1,6.344634295E-2,9.582792282E0
2.284285802E1,-2.406172752E-1,5.506663769E-2,9.579200745E0
2.285290402E1,-2.382230759E-1,6.344634295E-2,9.576807022E0
2.286285102E1,-2.430114746E-1,5.985504389E-2,9.576807022E0
2.287289802E1,-2.370259613E-1,6.224924326E-2,9.572018623E0
2.288272702E1,-2.477998734E-1,5.865794048E-2,9.583989143E0
2.289285302E1,-2.454056740E-1,5.985504389E-2,9.578003883E0
2.290281903E1,-2.501940727E-1,5.746084079E-2,9.578003883E0
2.291292403E1,-2.382230759E-1,6.464344263E-2,9.575610161E0
2.292287502E1,-2.370259613E-1,6.105214357E-2,9.581595421E0
2.293288102E1,-2.418143749E-1,5.746084079E-2,9.569623947E0
2.294307203E1,-2.358288616E-1,6.105214357E-2,9.580398560E0
2.295289803E1,-2.406172752E-1,6.344634295E-2,9.579200745E0
2.296278402E1,-2.454056740E-1,5.027823523E-2,9.573215485E0
2.297330802E1,-2.370259613E-1,5.506663769E-2,9.572018623E0
2.298289402E1,-2.370259613E-1,4.788403213E-2,9.575610161E0
2.299291302E1,-2.370259613E-1,5.147533491E-2,9.572018623E0
2.300313803E1,-2.382230759E-1,6.105214357E-2,9.578003883E0
2.301294102E1,-2.382230759E-1,5.506663769E-2,9.579200745E0
2.302283302E1,-2.346317619E-1,6.105214357E-2,9.570821762E0
2.303288302E1,-2.382230759E-1,5.865794048E-2,9.573215485E0
2.304283702E1,-2.430114746E-1,6.105214357E-2,9.580398560E0
2.305285902E1,-2.370259613E-1,6.105214357E-2,9.566033363E0
2.306292903E1,-2.382230759E-1,6.344634295E-2,9.567230225E0
2.307305402E1,-2.358288616E-1,6.224924326E-2,9.573215485E0
2.308288503E1,-2.346317619E-1,6.105214357E-2,9.574412346E0
2.309287802E1,-2.370259613E-1,6.224924326E-2,9.580398560E0
2.310524302E1,-2.358288616E-1,6.105214357E-2,9.578003883E0
2.312280603E1,-2.477998734E-1,5.985504389E-2,9.575610161E0
2.313286703E1,-2.358288616E-1,5.506663769E-2,9.579200745E0
2.314281202E1,-2.418143749E-1,6.464344263E-2,9.572018623E0
2.315289403E1,-2.394201756E-1,6.464344263E-2,9.582792282E0
2.316281202E1,-2.406172752E-1,6.464344263E-2,9.578003883E0
2.317282702E1,-2.358288616E-1,5.027823523E-2,9.574412346E0
2.318330103E1,-2.418143749E-1,5.267243832E-2,9.580398560E0
2.319444403E1,-2.454056740E-1,6.464344263E-2,9.581595421E0
2.320280803E1,-2.370259613E-1,4.908113554E-2,9.575610161E0
2.321285302E1,-2.322375625E-1,5.267243832E-2,9.569623947E0
2.322283702E1,-2.466027737E-1,6.224924326E-2,9.576807022E0
2.323286903E1,-2.430114746E-1,6.344634295E-2,9.570821762E0
2.324289403E1,-2.382230759E-1,6.105214357E-2,9.574412346E0
2.325290703E1,-2.382230759E-1,5.027823523E-2,9.562441826E0
2.326276902E1,-2.334346622E-1,5.865794048E-2,9.572018623E0
2.327288102E1,-2.322375625E-1,6.105214357E-2,9.575610161E0
2.328289203E1,-2.454056740E-1,6.224924326E-2,9.581595421E0
2.329289302E1,-2.370259613E-1,6.344634295E-2,9.574412346E0
2.330288603E1,-2.406172752E-1,6.344634295E-2,9.574412346E0
2.331293402E1,-2.430114746E-1,6.224924326E-2,9.581595421E0
2.332293702E1,-2.394201756E-1,5.865794048E-2,9.570821762E0
2.333285403E1,-2.394201756E-1,6.224924326E-2,9.567230225E0
2.334302103E1,-2.466027737E-1,5.386953801E-2,9.579200745E0
2.335314902E1,-2.442085743E-1,6.224924326E-2,9.575610161E0
2.336276903E1,-2.430114746E-1,6.464344263E-2,9.578003883E0
2.337286202E1,-2.298433632E-1,6.224924326E-2,9.570821762E0
2.338321402E1,-2.418143749E-1,6.105214357E-2,9.582792282E0
2.339311302E1,-2.418143749E-1,6.584054977E-2,9.578003883E0
